subid,sent.len,timestamp,word.len,rt,keypress,correct
60,6,12/21/06 12:54,4,2.323,1,0
60,6,12/21/06 12:54,4,2.673,2,0
60,6,12/21/06 12:54,6,0.454,1,1
61,4,12/21/06 12:53,4,0.769,2,1
61,4,12/21/06 12:53,4,1.089,2,1
61,4,12/21/06 12:53,4,1.352,2,0
61,4,12/21/06 12:53,4,2.116,2,1
61,4,12/21/06 12:53,6,0.883,2,1
61,4,12/21/06 12:53,6,1.3,2,1
61,4,12/21/06 12:53,6,1.634,1,1
61,4,12/21/06 12:53,8,1.259,2,1
61,4,12/21/06 12:53,8,1.261,2,1
61,4,12/21/06 12:53,8,1.906,1,1
61,4,12/21/06 12:54,4,0.386,1,1
61,4,12/21/06 12:54,4,1.544,1,0
61,4,12/21/06 12:54,4,1.621,1,1
61,4,12/21/06 12:54,4,2.117,1,1
61,4,12/21/06 12:54,6,0.213,1,1
61,4,12/21/06 12:54,6,0.944,2,1
61,4,12/21/06 12:54,6,0.993,1,1
61,4,12/21/06 12:54,6,1.085,1,1
61,4,12/21/06 12:54,8,0.558,2,1
61,4,12/21/06 12:54,8,0.74,2,1
61,4,12/21/06 12:54,8,1.877,2,1
61,4,12/21/06 12:54,8,3.386,1,0
61,4,12/21/06 12:55,4,1.808,2,1
61,4,12/21/06 12:55,4,3.625,1,1
61,4,12/21/06 12:55,8,0.677,2,1
61,4,12/21/06 12:55,8,12.48,1,0
61,4,12/21/06 12:55,8,1.276,1,1
61,4,12/21/06 12:55,8,1.608,2,1
61,4,12/21/06 12:55,8,1.937,2,1
61,4,12/21/06 12:55,8,2.511,2,1
62,3,12/21/06 13:47,6,1.197,2,1
62,3,12/21/06 13:48,4,0.457,1,1
62,3,12/21/06 13:48,4,2.251,1,1
62,3,12/21/06 13:48,6,0.729,2,1
62,3,12/21/06 13:48,6,0.994,2,1
62,3,12/21/06 13:48,6,1.678,1,1
62,3,12/21/06 13:48,6,1.995,2,1
62,3,12/21/06 13:48,6,5.583,2,0
62,3,12/21/06 13:48,8,0.566,1,1
62,3,12/21/06 13:48,8,0.734,1,0
62,3,12/21/06 13:48,8,0.833,1,1
62,3,12/21/06 13:48,8,3.448,1,1
62,3,12/21/06 13:49,4,0.644,2,1
62,3,12/21/06 13:49,6,0.422,1,1
62,3,12/21/06 13:49,6,0.607,2,1
62,3,12/21/06 13:49,6,1.82,1,1
62,3,12/21/06 13:49,6,6.46,1,1
62,3,12/21/06 13:49,8,0.831,1,1
62,3,12/21/06 13:49,8,1.026,2,1
62,3,12/21/06 13:49,8,1.795,2,1
62,3,12/21/06 13:49,8,3.279,2,1
62,3,12/21/06 13:49,8,4.284,1,1
62,3,12/21/06 13:50,6,0.472,2,1
62,3,12/21/06 13:50,6,1.009,1,1
62,3,12/21/06 13:50,6,3.011,2,1
62,3,12/21/06 13:50,6,8.23,2,0
62,3,12/21/06 13:50,8,0.666,1,1
62,3,12/21/06 13:50,8,2.549,1,1
62,3,12/21/06 13:50,8,4.361,1,1
62,3,12/21/06 13:50,8,5.944,1,0
63,2,12/21/06 13:51,4,0.435,2,1
63,2,12/21/06 13:51,6,0.349,1,1
63,2,12/21/06 13:51,6,1.04,1,1
63,2,12/21/06 13:51,6,2.342,2,1
63,2,12/21/06 13:51,8,0.276,2,1
63,2,12/21/06 13:51,8,0.325,2,1
63,2,12/21/06 13:51,8,0.437,2,1
63,2,12/21/06 13:52,4,0.381,1,1
63,2,12/21/06 13:52,4,0.397,2,0
63,2,12/21/06 13:52,4,0.416,1,1
63,2,12/21/06 13:52,4,1.469,2,1
63,2,12/21/06 13:52,6,0.467,2,1
63,2,12/21/06 13:52,6,0.714,1,1
63,2,12/21/06 13:52,6,0.97,2,1
63,2,12/21/06 13:52,6,1.022,2,1
63,2,12/21/06 13:52,6,1.466,1,1
63,2,12/21/06 13:52,8,0.466,2,1
63,2,12/21/06 13:52,8,0.508,1,1
63,2,12/21/06 13:52,8,0.513,1,1
63,2,12/21/06 13:52,8,0.518,2,1
63,2,12/21/06 13:53,4,0.326,1,1
63,2,12/21/06 13:53,4,0.388,2,0
63,2,12/21/06 13:53,4,0.562,1,1
63,2,12/21/06 13:53,4,0.813,2,1
63,2,12/21/06 13:53,4,1.019,1,1
63,2,12/21/06 13:53,6,0.179,1,1
63,2,12/21/06 13:53,6,0.267,2,1
63,2,12/21/06 13:53,6,0.447,2,1
63,2,12/21/06 13:53,6,0.645,2,1
63,2,12/21/06 13:53,8,0.255,2,1
64,1,12/21/06 14:15,6,0.861,2,1
64,1,12/21/06 14:15,6,1.277,2,1
64,1,12/21/06 14:16,4,0.146,2,1
64,1,12/21/06 14:16,4,0.975,2,1
64,1,12/21/06 14:16,4,1.121,2,1
64,1,12/21/06 14:16,4,1.267,2,1
64,1,12/21/06 14:16,6,0.431,1,1
64,1,12/21/06 14:16,6,0.957,2,1
64,1,12/21/06 14:16,6,1.974,2,1
64,1,12/21/06 14:16,6,2.202,2,0
64,1,12/21/06 14:16,8,0.664,1,1
64,1,12/21/06 14:16,8,1.343,1,1
64,1,12/21/06 14:17,4,0.713,2,1
64,1,12/21/06 14:17,4,0.826,2,0
64,1,12/21/06 14:17,4,0.967,2,1
64,1,12/21/06 14:17,6,0.481,2,1
64,1,12/21/06 14:17,6,0.668,2,1
64,1,12/21/06 14:17,6,1.429,1,1
64,1,12/21/06 14:17,6,1.634,1,1
64,1,12/21/06 14:17,8,1.304,2,0
64,1,12/21/06 14:17,8,4.542,2,1
64,1,12/21/06 14:18,4,0.184,2,1
64,1,12/21/06 14:18,4,0.195,1,1
64,1,12/21/06 14:18,4,1.181,2,0
64,1,12/21/06 14:18,4,3.056,2,1
64,1,12/21/06 14:18,6,0.502,1,1
64,1,12/21/06 14:18,6,1.073,-1,0
64,1,12/21/06 14:18,8,0.287,1,1
64,1,12/21/06 14:18,8,0.954,1,1
64,1,12/21/06 14:18,8,1.062,1,1
65,24,12/21/06 14:32,4,0.653,1,0
65,24,12/21/06 14:32,4,1.245,2,1
65,24,12/21/06 14:32,6,0.47,2,1
65,24,12/21/06 14:32,6,0.627,1,0
65,24,12/21/06 14:32,6,0.641,1,0
65,24,12/21/06 14:32,6,3.901,2,1
65,24,12/21/06 14:32,8,0.282,1,1
65,24,12/21/06 14:32,8,0.348,1,1
65,24,12/21/06 14:32,8,1.533,2,0
65,24,12/21/06 14:32,8,2.931,1,1
65,24,12/21/06 14:33,4,0.303,2,0
65,24,12/21/06 14:33,4,0.453,2,0
65,24,12/21/06 14:33,4,0.466,2,0
65,24,12/21/06 14:33,4,1.884,1,0
65,24,12/21/06 14:33,4,2.235,2,1
65,24,12/21/06 14:33,6,0.212,1,0
65,24,12/21/06 14:33,6,0.219,1,0
65,24,12/21/06 14:33,6,0.45,1,0
65,24,12/21/06 14:33,6,0.472,2,0
65,24,12/21/06 14:33,6,0.761,2,0
65,24,12/21/06 14:33,8,0.588,1,1
65,24,12/21/06 14:34,4,0.416,2,0
65,24,12/21/06 14:34,4,2.337,1,0
65,24,12/21/06 14:34,6,0.226,1,1
65,24,12/21/06 14:34,6,0.326,1,0
65,24,12/21/06 14:34,6,0.442,1,1
65,24,12/21/06 14:34,8,0.107,2,1
65,24,12/21/06 14:34,8,0.289,2,1
65,24,12/21/06 14:34,8,0.526,1,1
65,24,12/21/06 14:34,8,1.053,2,1
66,12,12/21/06 14:57,4,0.645,2,1
66,12,12/21/06 14:57,4,2.367,1,0
66,12,12/21/06 14:57,4,2.808,1,1
66,12,12/21/06 14:57,6,0.684,2,0
66,12,12/21/06 14:57,6,1.087,1,1
66,12,12/21/06 14:57,6,1.276,1,1
66,12,12/21/06 14:57,6,1.813,1,0
66,12,12/21/06 14:57,8,0.504,1,0
66,12,12/21/06 14:57,8,0.69,1,1
66,12,12/21/06 14:57,8,0.799,2,1
66,12,12/21/06 14:57,8,0.976,1,1
66,12,12/21/06 14:58,4,0.527,1,0
66,12,12/21/06 14:58,4,0.604,1,0
66,12,12/21/06 14:58,4,1.996,1,1
66,12,12/21/06 14:58,6,0.167,1,0
66,12,12/21/06 14:58,6,0.869,1,0
66,12,12/21/06 14:58,6,1.139,2,1
66,12,12/21/06 14:58,6,2.248,1,1
66,12,12/21/06 14:58,6,2.873,2,1
66,12,12/21/06 14:58,8,0.281,1,1
66,12,12/21/06 14:58,8,0.538,2,1
66,12,12/21/06 14:58,8,0.819,1,0
66,12,12/21/06 14:59,4,0.111,1,0
66,12,12/21/06 14:59,4,3.318,2,0
66,12,12/21/06 14:59,6,0.747,2,0
66,12,12/21/06 14:59,6,8.302,2,1
66,12,12/21/06 14:59,8,0.217,2,0
66,12,12/21/06 14:59,8,0.471,2,0
66,12,12/21/06 14:59,8,0.866,1,0
66,12,12/21/06 14:59,8,1.114,2,1
67,8,12/21/06 15:07,6,0.858,1,1
67,8,12/21/06 15:07,6,0.976,1,1
67,8,12/21/06 15:07,8,0.667,1,1
67,8,12/21/06 15:07,8,2.191,1,1
67,8,12/21/06 15:08,4,0.373,1,1
67,8,12/21/06 15:08,4,0.677,2,1
67,8,12/21/06 15:08,4,1.066,2,1
67,8,12/21/06 15:08,4,1.221,2,1
67,8,12/21/06 15:08,4,2.712,2,1
67,8,12/21/06 15:08,4,4.233,2,1
67,8,12/21/06 15:08,6,0.413,1,1
67,8,12/21/06 15:08,6,0.904,1,0
67,8,12/21/06 15:08,8,0.828,2,1
67,8,12/21/06 15:08,8,1.262,1,1
67,8,12/21/06 15:08,8,3.119,1,1
67,8,12/21/06 15:09,4,0.858,1,1
67,8,12/21/06 15:09,4,0.899,1,0
67,8,12/21/06 15:09,4,3.744,1,0
67,8,12/21/06 15:09,6,0.032,1,1
67,8,12/21/06 15:09,6,0.191,1,0
67,8,12/21/06 15:09,6,0.53,2,1
67,8,12/21/06 15:09,6,1.393,1,1
67,8,12/21/06 15:09,6,2.681,1,0
67,8,12/21/06 15:09,6,4.675,1,0
67,8,12/21/06 15:09,8,0.258,1,1
67,8,12/21/06 15:09,8,0.42,1,0
67,8,12/21/06 15:09,8,0.628,1,1
67,8,12/21/06 15:10,4,0.708,1,0
67,8,12/21/06 15:10,6,0.738,1,1
67,8,12/21/06 15:10,8,0.3,1,0
68,6,12/21/06 15:31,8,0.633,-1,0
68,6,12/21/06 15:32,4,0.077,1,0
68,6,12/21/06 15:32,4,0.169,1,0
68,6,12/21/06 15:32,4,0.206,2,0
68,6,12/21/06 15:32,4,0.374,2,1
68,6,12/21/06 15:32,4,0.428,2,1
68,6,12/21/06 15:32,4,1.597,1,0
68,6,12/21/06 15:32,6,0.204,2,1
68,6,12/21/06 15:32,6,0.274,2,1
68,6,12/21/06 15:32,8,0.23,1,1
68,6,12/21/06 15:32,8,0.26,1,1
68,6,12/21/06 15:32,8,0.265,1,1
68,6,12/21/06 15:32,8,0.282,1,1
68,6,12/21/06 15:32,8,0.286,2,1
68,6,12/21/06 15:32,8,0.527,1,1
68,6,12/21/06 15:33,4,0,1,0
68,6,12/21/06 15:33,4,0,1,0
68,6,12/21/06 15:33,4,0.23,1,0
68,6,12/21/06 15:33,4,0.236,2,1
68,6,12/21/06 15:33,4,0.858,2,0
68,6,12/21/06 15:33,6,0.309,2,1
68,6,12/21/06 15:33,6,0.386,1,0
68,6,12/21/06 15:33,6,0.57,1,1
68,6,12/21/06 15:33,6,0.583,2,1
68,6,12/21/06 15:33,8,0.126,2,0
68,6,12/21/06 15:33,8,0.213,1,1
68,6,12/21/06 15:33,8,0.4,2,0
68,6,12/21/06 15:33,8,0.464,1,0
68,6,12/21/06 15:33,8,0.6,2,0
68,6,12/21/06 15:34,4,1.303,2,0
69,4,12/21/06 16:15,6,1.305,1,1
69,4,12/21/06 16:15,6,9.393,1,1
69,4,12/21/06 16:15,8,3.842,2,1
69,4,12/21/06 16:15,8,4.832,2,1
69,4,12/21/06 16:16,4,0.614,1,1
69,4,12/21/06 16:16,4,2.545,2,1
69,4,12/21/06 16:16,4,2.945,2,1
69,4,12/21/06 16:16,6,0.612,1,1
69,4,12/21/06 16:16,6,0.624,1,1
69,4,12/21/06 16:16,6,1.122,2,1
69,4,12/21/06 16:16,6,1.646,2,1
69,4,12/21/06 16:16,8,0.675,1,1
69,4,12/21/06 16:16,8,1.92,2,1
69,4,12/21/06 16:16,8,1.983,1,1
69,4,12/21/06 16:16,8,3.068,2,0
69,4,12/21/06 16:17,4,0.933,1,1
69,4,12/21/06 16:17,4,1.101,1,0
69,4,12/21/06 16:17,4,1.184,2,1
69,4,12/21/06 16:17,6,0.47,1,1
69,4,12/21/06 16:17,6,0.884,2,1
69,4,12/21/06 16:17,6,1.563,2,1
69,4,12/21/06 16:17,6,1.905,1,1
69,4,12/21/06 16:17,8,0.409,1,1
69,4,12/21/06 16:17,8,0.48,2,1
69,4,12/21/06 16:17,8,0.485,1,1
69,4,12/21/06 16:17,8,0.634,1,1
69,4,12/21/06 16:17,8,0.835,2,1
69,4,12/21/06 16:18,4,1.188,2,1
69,4,12/21/06 16:18,6,1.099,2,1
69,4,12/21/06 16:18,8,0.688,2,1
7,2,10/29/06 11:16,4,1.184,2,1
7,2,10/29/06 11:16,6,0.447,2,1
7,2,10/29/06 11:16,6,0.714,1,1
7,2,10/29/06 11:16,6,1.005,1,1
7,2,10/29/06 11:16,8,0.887,1,1
7,2,10/29/06 11:17,4,1.854,1,0
7,2,10/29/06 11:17,4,3.548,1,1
7,2,10/29/06 11:17,6,0.171,2,1
7,2,10/29/06 11:17,6,0.353,1,1
7,2,10/29/06 11:17,6,0.563,2,1
7,2,10/29/06 11:17,6,0.975,2,1
7,2,10/29/06 11:17,8,0,1,1
7,2,10/29/06 11:17,8,0.187,1,1
7,2,10/29/06 11:17,8,0.322,1,1
7,2,10/29/06 11:17,8,0.355,1,1
7,2,10/29/06 11:17,8,0.362,2,1
7,2,10/29/06 11:17,8,1.109,1,1
7,2,10/29/06 11:18,4,0.426,2,1
7,2,10/29/06 11:18,4,0.555,2,0
7,2,10/29/06 11:18,4,0.696,1,0
7,2,10/29/06 11:18,4,1.29,1,1
7,2,10/29/06 11:18,6,0.568,2,1
7,2,10/29/06 11:18,6,0.582,2,1
7,2,10/29/06 11:18,6,0.663,2,1
7,2,10/29/06 11:18,6,0.873,2,1
7,2,10/29/06 11:18,6,1.119,2,1
7,2,10/29/06 11:18,8,0.327,2,1
7,2,10/29/06 11:18,8,0.422,2,1
7,2,10/29/06 11:18,8,0.65,1,0
7,2,10/29/06 11:18,8,1.344,1,1
8,1,10/29/06 11:25,4,0.348,2,1
8,1,10/29/06 11:25,4,0.548,1,1
8,1,10/29/06 11:25,4,0.719,2,1
8,1,10/29/06 11:25,4,1.292,1,1
8,1,10/29/06 11:25,6,0.301,1,1
8,1,10/29/06 11:25,6,0.383,1,1
8,1,10/29/06 11:25,6,0.39,2,1
8,1,10/29/06 11:25,8,0.201,2,1
8,1,10/29/06 11:25,8,0.694,1,1
8,1,10/29/06 11:26,4,0.274,2,1
8,1,10/29/06 11:26,4,0.452,2,1
8,1,10/29/06 11:26,4,1.019,2,1
8,1,10/29/06 11:26,6,0.493,1,1
8,1,10/29/06 11:26,6,0.97,2,1
8,1,10/29/06 11:26,6,1.108,1,1
8,1,10/29/06 11:26,6,1.188,2,1
8,1,10/29/06 11:26,8,0.455,2,1
8,1,10/29/06 11:26,8,0.593,2,1
8,1,10/29/06 11:26,8,1.153,1,1
8,1,10/29/06 11:26,8,1.774,2,0
8,1,10/29/06 11:27,4,0.522,2,1
8,1,10/29/06 11:27,4,1.122,1,1
8,1,10/29/06 11:27,4,1.685,1,1
8,1,10/29/06 11:27,6,0.457,2,1
8,1,10/29/06 11:27,6,0.551,1,1
8,1,10/29/06 11:27,6,0.587,1,1
8,1,10/29/06 11:27,8,0.165,1,1
8,1,10/29/06 11:27,8,0.444,1,1
8,1,10/29/06 11:27,8,0.965,2,1
8,1,10/29/06 11:27,8,1.502,1,1
9,24,10/29/06 11:34,4,2.88,2,0
9,24,10/29/06 11:34,6,2.615,1,0
9,24,10/29/06 11:35,4,1.041,2,1
9,24,10/29/06 11:35,4,1.252,1,1
9,24,10/29/06 11:35,4,4.36,2,0
9,24,10/29/06 11:35,4,5.405,1,0
9,24,10/29/06 11:35,6,1.219,2,0
9,24,10/29/06 11:35,8,0.972,2,0
9,24,10/29/06 11:35,8,1.159,2,0
9,24,10/29/06 11:35,8,1.767,1,1
9,24,10/29/06 11:36,4,0.676,1,0
9,24,10/29/06 11:36,4,1.466,1,1
9,24,10/29/06 11:36,4,2.123,1,0
9,24,10/29/06 11:36,4,2.94,2,1
9,24,10/29/06 11:36,6,0.672,1,0
9,24,10/29/06 11:36,6,1.308,1,0
9,24,10/29/06 11:36,6,1.672,1,0
9,24,10/29/06 11:36,6,3.242,2,1
9,24,10/29/06 11:36,8,0.735,2,1
9,24,10/29/06 11:36,8,1.012,1,0
9,24,10/29/06 11:37,4,1.102,1,0
9,24,10/29/06 11:37,6,0.71,1,1
9,24,10/29/06 11:37,6,2.137,1,0
9,24,10/29/06 11:37,6,2.942,1,0
9,24,10/29/06 11:37,6,6.422,1,1
9,24,10/29/06 11:37,8,0.311,2,0
9,24,10/29/06 11:37,8,1.04,1,1
9,24,10/29/06 11:37,8,4.216,2,0
9,24,10/29/06 11:38,6,1.471,1,0
9,24,10/29/06 11:38,8,0.11,2,0
94,3,2/17/07 12:16,4,0.778,2,1
94,3,2/17/07 12:16,4,1.985,2,0
94,3,2/17/07 12:16,4,8.127,2,1
94,3,2/17/07 12:16,6,0.663,2,1
94,3,2/17/07 12:16,6,1.633,1,0
94,3,2/17/07 12:16,8,0.701,1,1
94,3,2/17/07 12:16,8,0.966,1,1
94,3,2/17/07 12:16,8,1.075,2,1
94,3,2/17/07 12:16,8,1.285,2,0
94,3,2/17/07 12:16,8,1.563,2,0
94,3,2/17/07 12:16,8,2.993,1,1
94,3,2/17/07 12:17,4,0.203,2,0
94,3,2/17/07 12:17,4,0.649,1,0
94,3,2/17/07 12:17,4,0.687,1,0
94,3,2/17/07 12:17,4,5.167,2,0
94,3,2/17/07 12:17,6,0.232,1,0
94,3,2/17/07 12:17,6,0.288,2,1
94,3,2/17/07 12:17,6,0.912,1,1
94,3,2/17/07 12:17,6,2.282,2,1
94,3,2/17/07 12:17,8,0.579,1,0
94,3,2/17/07 12:17,8,1.323,1,1
94,3,2/17/07 12:17,8,2.885,2,0
94,3,2/17/07 12:18,4,2.606,2,0
94,3,2/17/07 12:18,4,3.528,2,1
94,3,2/17/07 12:18,6,0.158,2,0
94,3,2/17/07 12:18,6,0.462,1,1
94,3,2/17/07 12:18,6,0.481,1,1
94,3,2/17/07 12:18,8,0.519,1,0
94,3,2/17/07 12:18,8,0.707,1,0
94,3,2/17/07 12:18,8,2.34,2,1
95,2,2/17/07 12:25,4,0.861,2,1
95,2,2/17/07 12:25,6,0.941,2,1
95,2,2/17/07 12:25,6,1.175,2,1
95,2,2/17/07 12:26,4,0.312,1,1
95,2,2/17/07 12:26,4,0.34,1,1
95,2,2/17/07 12:26,4,0.415,2,1
95,2,2/17/07 12:26,6,0.326,1,1
95,2,2/17/07 12:26,6,0.474,2,1
95,2,2/17/07 12:26,6,0.685,2,1
95,2,2/17/07 12:26,8,0.181,2,1
95,2,2/17/07 12:26,8,0.199,2,1
95,2,2/17/07 12:26,8,0.279,2,1
95,2,2/17/07 12:26,8,0.302,1,1
95,2,2/17/07 12:26,8,0.335,1,1
95,2,2/17/07 12:26,8,0.433,1,1
95,2,2/17/07 12:26,8,1.088,1,1
95,2,2/17/07 12:27,4,0.217,2,1
95,2,2/17/07 12:27,4,0.245,2,1
95,2,2/17/07 12:27,4,0.71,2,1
95,2,2/17/07 12:27,4,0.77,1,1
95,2,2/17/07 12:27,6,0.218,1,1
95,2,2/17/07 12:27,6,0.259,2,1
95,2,2/17/07 12:27,6,0.271,1,1
95,2,2/17/07 12:27,6,0.331,1,1
95,2,2/17/07 12:27,6,0.564,1,1
95,2,2/17/07 12:27,8,0.091,2,1
95,2,2/17/07 12:27,8,0.207,1,1
95,2,2/17/07 12:27,8,0.213,1,1
95,2,2/17/07 12:27,8,0.255,1,1
95,2,2/17/07 12:27,8,0.273,1,1
96,1,2/17/07 12:54,4,0.706,2,1
96,1,2/17/07 12:54,6,1.754,1,1
96,1,2/17/07 12:55,4,0.334,2,1
96,1,2/17/07 12:55,4,0.346,2,1
96,1,2/17/07 12:55,4,0.391,2,1
96,1,2/17/07 12:55,4,0.408,1,1
96,1,2/17/07 12:55,4,0.416,1,1
96,1,2/17/07 12:55,4,0.429,1,1
96,1,2/17/07 12:55,4,0.779,1,1
96,1,2/17/07 12:55,6,0.204,1,1
96,1,2/17/07 12:55,6,0.26,2,1
96,1,2/17/07 12:55,6,0.293,1,1
96,1,2/17/07 12:55,6,0.328,2,1
96,1,2/17/07 12:55,6,0.376,1,1
96,1,2/17/07 12:55,6,0.545,1,1
96,1,2/17/07 12:55,8,0.2,2,1
96,1,2/17/07 12:55,8,1.154,1,1
96,1,2/17/07 12:56,4,0.24,2,1
96,1,2/17/07 12:56,4,0.252,1,1
96,1,2/17/07 12:56,4,0.402,2,1
96,1,2/17/07 12:56,6,0.145,2,1
96,1,2/17/07 12:56,6,0.197,1,1
96,1,2/17/07 12:56,6,0.219,1,1
96,1,2/17/07 12:56,6,0.279,2,1
96,1,2/17/07 12:56,8,0.073,2,1
96,1,2/17/07 12:56,8,0.194,2,1
96,1,2/17/07 12:56,8,0.207,2,1
96,1,2/17/07 12:56,8,0.275,1,1
96,1,2/17/07 12:56,8,0.295,2,1
96,1,2/17/07 12:56,8,0.405,2,1
97,2,2/17/07 12:56,4,1.172,2,1
97,2,2/17/07 12:56,6,0.838,2,1
97,2,2/17/07 12:56,6,4.664,2,1
97,2,2/17/07 12:57,4,0.21,2,0
97,2,2/17/07 12:57,4,0.733,1,1
97,2,2/17/07 12:57,4,0.79,2,1
97,2,2/17/07 12:57,6,0.235,1,0
97,2,2/17/07 12:57,6,0.496,2,0
97,2,2/17/07 12:57,6,0.752,2,1
97,2,2/17/07 12:57,8,0.088,1,0
97,2,2/17/07 12:57,8,0.243,1,1
97,2,2/17/07 12:57,8,0.26,1,1
97,2,2/17/07 12:57,8,0.778,2,1
97,2,2/17/07 12:57,8,0.794,1,1
97,2,2/17/07 12:57,8,0.893,1,1
97,2,2/17/07 12:57,8,1.508,2,1
97,2,2/17/07 12:58,4,0.138,1,0
97,2,2/17/07 12:58,4,0,2,0
97,2,2/17/07 12:58,4,0.331,2,1
97,2,2/17/07 12:58,4,0.333,1,0
97,2,2/17/07 12:58,6,0.089,1,1
97,2,2/17/07 12:58,6,0.172,1,1
97,2,2/17/07 12:58,6,0.185,2,0
97,2,2/17/07 12:58,6,0.641,1,1
97,2,2/17/07 12:58,8,0.126,2,0
97,2,2/17/07 12:58,8,0.213,2,0
97,2,2/17/07 12:58,8,0.67,2,0
97,2,2/17/07 12:58,8,1.22,1,0
97,2,2/17/07 12:58,8,2.003,2,0
97,2,2/17/07 12:59,6,5.83,1,0
98,8,2/24/07 10:58,8,8.723,2,0
98,8,2/24/07 10:59,4,4.915,2,1
98,8,2/24/07 10:59,4,5.613,1,0
98,8,2/24/07 10:59,4,7.583,2,1
98,8,2/24/07 10:59,6,0.717,1,1
98,8,2/24/07 10:59,6,1.132,1,1
98,8,2/24/07 10:59,6,1.892,2,1
98,8,2/24/07 10:59,8,0.653,1,0
98,8,2/24/07 10:59,8,5.143,2,1
98,8,2/24/07 11:00,4,0.488,2,1
98,8,2/24/07 11:00,4,1.206,2,1
98,8,2/24/07 11:00,4,3.219,2,1
98,8,2/24/07 11:00,6,0.752,2,1
98,8,2/24/07 11:00,6,7.128,1,1
98,8,2/24/07 11:00,8,0.438,2,1
98,8,2/24/07 11:00,8,2.656,1,0
98,8,2/24/07 11:00,8,2.918,2,0
98,8,2/24/07 11:00,8,6.693,2,1
98,8,2/24/07 11:01,4,0.417,1,1
98,8,2/24/07 11:01,6,0.788,2,1
98,8,2/24/07 11:01,6,6.449,1,1
98,8,2/24/07 11:01,8,1.047,1,0
98,8,2/24/07 11:01,8,1.15,1,1
98,8,2/24/07 11:01,8,1.329,1,0
98,8,2/24/07 11:01,8,4.005,2,1
98,8,2/24/07 11:01,8,4.855,2,0
98,8,2/24/07 11:01,8,4.908,1,0
98,8,2/24/07 11:02,4,6.011,1,1
98,8,2/24/07 11:02,6,1.45,2,1
98,8,2/24/07 11:02,8,9.635,2,1
