subid,n.tokens,timestamp,word.len,rt,keypress,correct
28,100,5/19/07 15:05,8,10.097,2,0
28,100,5/19/07 15:05,8,2.168,1,1
28,100,5/19/07 15:05,8,6.297,1,1
28,100,5/19/07 15:06,4,0.642,1,1
28,100,5/19/07 15:06,4,0.888,1,0
28,100,5/19/07 15:06,4,2.94,1,1
28,100,5/19/07 15:06,6,0.465,2,1
28,100,5/19/07 15:06,6,0.493,1,0
28,100,5/19/07 15:06,6,1.245,2,1
28,100,5/19/07 15:06,6,4.112,2,1
28,100,5/19/07 15:06,8,0.635,1,0
28,100,5/19/07 15:06,8,1.178,1,0
28,100,5/19/07 15:06,8,1.413,1,0
28,100,5/19/07 15:06,8,2.974,1,1
28,100,5/19/07 15:07,4,0.823,1,0
28,100,5/19/07 15:07,6,0.754,2,1
28,100,5/19/07 15:07,6,1.102,2,1
28,100,5/19/07 15:07,6,1.544,1,0
28,100,5/19/07 15:07,6,1.898,2,1
28,100,5/19/07 15:07,8,0.347,1,1
28,100,5/19/07 15:07,8,2.436,1,1
29,100,5/20/07 10:33,4,0.996,1,1
29,100,5/20/07 10:33,4,3.887,2,1
29,100,5/20/07 10:33,6,1.198,1,0
29,100,5/20/07 10:33,6,1.34,1,0
29,100,5/20/07 10:33,6,2.082,1,0
29,100,5/20/07 10:33,6,3.402,1,0
29,100,5/20/07 10:33,8,1.377,2,1
29,100,5/20/07 10:33,8,1.639,1,1
29,100,5/20/07 10:33,8,2.813,1,1
29,100,5/20/07 10:34,4,0.78,1,1
29,100,5/20/07 10:34,4,1.16,2,0
29,100,5/20/07 10:34,4,1.196,2,1
29,100,5/20/07 10:34,4,1.454,2,1
29,100,5/20/07 10:34,4,1.896,2,1
29,100,5/20/07 10:34,6,0.376,1,1
29,100,5/20/07 10:34,6,1.513,2,0
29,100,5/20/07 10:34,6,2.106,2,1
29,100,5/20/07 10:34,6,2.234,2,0
29,100,5/20/07 10:34,8,0.425,1,1
29,100,5/20/07 10:34,8,0.461,1,1
29,100,5/20/07 10:34,8,0.877,1,1
29,100,5/20/07 10:35,4,0.753,1,0
29,100,5/20/07 10:35,4,1.208,2,1
29,100,5/20/07 10:35,4,2.645,2,1
29,100,5/20/07 10:35,6,0.39,1,1
29,100,5/20/07 10:35,6,0.925,1,0
29,100,5/20/07 10:35,6,1.029,1,1
29,100,5/20/07 10:35,6,1.094,2,1
29,100,5/20/07 10:35,6,1.202,2,1
29,100,5/20/07 10:35,8,1.059,2,1
30,100,5/20/07 10:36,4,0.881,1,1
30,100,5/20/07 10:36,4,1.571,1,1
30,100,5/20/07 10:36,4,3.261,2,1
30,100,5/20/07 10:36,6,1.926,2,1
30,100,5/20/07 10:36,6,2.4,1,1
30,100,5/20/07 10:36,6,3.062,1,1
30,100,5/20/07 10:36,6,3.823,2,1
30,100,5/20/07 10:36,8,7.54,1,0
30,100,5/20/07 10:37,4,1.767,1,1
30,100,5/20/07 10:37,6,0.711,1,1
30,100,5/20/07 10:37,6,1.111,1,1
30,100,5/20/07 10:37,6,3.914,1,1
30,100,5/20/07 10:37,6,4.459,1,0
30,100,5/20/07 10:37,8,1.094,2,1
30,100,5/20/07 10:37,8,1.263,2,1
30,100,5/20/07 10:37,8,1.555,2,1
30,100,5/20/07 10:37,8,1.966,1,1
30,100,5/20/07 10:37,8,2.79,2,0
30,100,5/20/07 10:38,4,3.005,2,1
30,100,5/20/07 10:38,4,3.111,2,0
30,100,5/20/07 10:38,6,0.978,1,1
30,100,5/20/07 10:38,6,6.499,1,0
30,100,5/20/07 10:38,8,0.774,2,0
30,100,5/20/07 10:38,8,1.24,1,1
30,100,5/20/07 10:38,8,1.382,1,1
30,100,5/20/07 10:38,8,1.446,2,1
30,100,5/20/07 10:38,8,2.456,1,1
30,100,5/20/07 10:38,8,3.048,1,1
30,100,5/20/07 10:39,4,1.936,2,1
30,100,5/20/07 10:39,6,0.993,1,1
31,48,5/20/07 11:12,4,0.985,2,0
31,48,5/20/07 11:12,4,1.068,2,0
31,48,5/20/07 11:12,4,4.248,2,1
31,48,5/20/07 11:12,6,1.321,1,1
31,48,5/20/07 11:12,6,1.718,2,1
31,48,5/20/07 11:12,6,3.428,2,0
31,48,5/20/07 11:12,8,1.81,2,1
31,48,5/20/07 11:12,8,9.105,1,0
31,48,5/20/07 11:13,4,0.608,2,0
31,48,5/20/07 11:13,4,0.738,2,1
31,48,5/20/07 11:13,4,0.763,2,1
31,48,5/20/07 11:13,4,1.121,2,0
31,48,5/20/07 11:13,4,1.285,1,0
31,48,5/20/07 11:13,4,2.022,1,1
31,48,5/20/07 11:13,4,2.288,2,0
31,48,5/20/07 11:13,6,0.935,1,0
31,48,5/20/07 11:13,6,1.067,2,0
31,48,5/20/07 11:13,6,1.116,2,1
31,48,5/20/07 11:13,8,0.9,2,0
31,48,5/20/07 11:13,8,1.392,1,1
31,48,5/20/07 11:14,4,0.348,1,0
31,48,5/20/07 11:14,4,0.422,2,1
31,48,5/20/07 11:14,4,0.711,2,0
31,48,5/20/07 11:14,4,1.311,2,0
31,48,5/20/07 11:14,6,0.717,1,0
31,48,5/20/07 11:14,6,1.918,1,0
31,48,5/20/07 11:14,6,2.057,2,0
31,48,5/20/07 11:14,8,0.701,1,1
31,48,5/20/07 11:14,8,1.109,2,1
31,48,5/20/07 11:14,8,3.231,2,1
32,48,5/20/07 12:31,4,2.35,2,0
32,48,5/20/07 12:31,6,0.944,1,0
32,48,5/20/07 12:31,6,1.048,2,1
32,48,5/20/07 12:31,6,1.313,1,0
32,48,5/20/07 12:31,8,0.61,2,1
32,48,5/20/07 12:32,4,0.532,2,1
32,48,5/20/07 12:32,4,0.763,1,1
32,48,5/20/07 12:32,4,1.175,2,1
32,48,5/20/07 12:32,6,0.553,1,0
32,48,5/20/07 12:32,6,0.898,1,0
32,48,5/20/07 12:32,6,1.034,1,1
32,48,5/20/07 12:32,6,1.395,2,0
32,48,5/20/07 12:32,8,0.508,2,1
32,48,5/20/07 12:32,8,0.561,1,1
32,48,5/20/07 12:32,8,0.576,1,0
32,48,5/20/07 12:32,8,0.66,2,0
32,48,5/20/07 12:32,8,0.676,1,1
32,48,5/20/07 12:32,8,0.693,1,1
32,48,5/20/07 12:33,4,0.486,2,1
32,48,5/20/07 12:33,4,1.297,1,1
32,48,5/20/07 12:33,4,2.178,2,1
32,48,5/20/07 12:33,6,0.345,2,1
32,48,5/20/07 12:33,6,0.888,2,0
32,48,5/20/07 12:33,8,0.371,2,1
32,48,5/20/07 12:33,8,0.492,2,1
32,48,5/20/07 12:33,8,0.529,1,1
32,48,5/20/07 12:33,8,0.53,1,1
32,48,5/20/07 12:33,8,0.981,2,1
32,48,5/20/07 12:33,8,1.103,2,0
32,48,5/20/07 12:33,8,1.647,2,0
33,48,5/20/07 12:37,4,0.872,1,1
33,48,5/20/07 12:37,6,3.199,2,0
33,48,5/20/07 12:37,8,2.209,2,1
33,48,5/20/07 12:38,4,0.373,2,1
33,48,5/20/07 12:38,4,0.415,1,0
33,48,5/20/07 12:38,4,0.558,1,0
33,48,5/20/07 12:38,4,0.649,2,1
33,48,5/20/07 12:38,4,2.066,1,0
33,48,5/20/07 12:38,6,0.497,2,1
33,48,5/20/07 12:38,6,0.968,2,1
33,48,5/20/07 12:38,6,1.452,1,1
33,48,5/20/07 12:38,8,0.772,2,1
33,48,5/20/07 12:38,8,0.817,2,1
33,48,5/20/07 12:38,8,1.158,2,1
33,48,5/20/07 12:38,8,1.727,1,1
33,48,5/20/07 12:39,4,0.274,2,0
33,48,5/20/07 12:39,4,0.294,2,0
33,48,5/20/07 12:39,4,0.565,1,0
33,48,5/20/07 12:39,4,1.637,1,0
33,48,5/20/07 12:39,4,1.815,2,0
33,48,5/20/07 12:39,6,0.486,2,0
33,48,5/20/07 12:39,6,0.634,2,1
33,48,5/20/07 12:39,6,0.737,1,1
33,48,5/20/07 12:39,8,0.463,2,1
33,48,5/20/07 12:39,8,0.511,2,1
33,48,5/20/07 12:39,8,0.702,2,0
33,48,5/20/07 12:39,8,1.612,1,1
33,48,5/20/07 12:40,6,0.787,1,1
33,48,5/20/07 12:40,8,0.442,1,0
33,48,5/20/07 12:40,8,0.445,2,0
34,48,5/20/07 13:24,6,5.782,1,1
34,48,5/20/07 13:25,4,0.674,2,1
34,48,5/20/07 13:25,4,0.729,2,1
34,48,5/20/07 13:25,4,0.737,2,1
34,48,5/20/07 13:25,6,0.707,1,1
34,48,5/20/07 13:25,6,1.637,1,1
34,48,5/20/07 13:25,6,6.395,1,1
34,48,5/20/07 13:25,8,0.654,1,1
34,48,5/20/07 13:25,8,3.118,1,1
34,48,5/20/07 13:25,8,6.38,1,1
34,48,5/20/07 13:26,4,0.217,2,1
34,48,5/20/07 13:26,4,0.317,2,1
34,48,5/20/07 13:26,4,0.613,1,1
34,48,5/20/07 13:26,6,0.25,1,0
34,48,5/20/07 13:26,6,0.481,1,0
34,48,5/20/07 13:26,6,0.536,1,0
34,48,5/20/07 13:26,6,1.104,2,0
34,48,5/20/07 13:26,6,2.706,2,0
34,48,5/20/07 13:26,8,0.427,1,1
34,48,5/20/07 13:26,8,0.552,1,0
34,48,5/20/07 13:26,8,0.565,2,1
34,48,5/20/07 13:26,8,1.101,1,0
34,48,5/20/07 13:26,8,1.44,1,1
34,48,5/20/07 13:27,4,0.702,1,0
34,48,5/20/07 13:27,4,1.618,1,1
34,48,5/20/07 13:27,6,0.267,1,0
34,48,5/20/07 13:27,6,3.177,1,0
34,48,5/20/07 13:27,8,0.127,1,1
34,48,5/20/07 13:27,8,0.248,2,1
34,48,5/20/07 13:27,8,0.737,1,1
35,48,5/20/07 13:26,4,0.839,1,0
35,48,5/20/07 13:26,4,2.707,1,1
35,48,5/20/07 13:26,6,0.556,1,0
35,48,5/20/07 13:26,6,0.692,1,1
35,48,5/20/07 13:26,6,0.789,1,0
35,48,5/20/07 13:26,6,0.876,2,0
35,48,5/20/07 13:26,6,1.606,2,1
35,48,5/20/07 13:26,8,0.396,1,0
35,48,5/20/07 13:26,8,1.089,1,1
35,48,5/20/07 13:26,8,2.831,1,0
35,48,5/20/07 13:27,4,0.806,1,0
35,48,5/20/07 13:27,4,1.694,1,1
35,48,5/20/07 13:27,6,0.387,1,0
35,48,5/20/07 13:27,6,0.612,2,0
35,48,5/20/07 13:27,8,0.687,1,1
35,48,5/20/07 13:27,8,0.809,1,1
35,48,5/20/07 13:27,8,0.907,1,1
35,48,5/20/07 13:27,8,1.035,1,1
35,48,5/20/07 13:27,8,1.615,2,0
35,48,5/20/07 13:27,8,2.638,1,0
35,48,5/20/07 13:27,8,3.878,2,1
35,48,5/20/07 13:28,4,1.486,2,0
35,48,5/20/07 13:28,4,1.522,2,0
35,48,5/20/07 13:28,6,1.147,1,1
35,48,5/20/07 13:28,6,3.541,1,1
35,48,5/20/07 13:28,6,4.112,2,1
35,48,5/20/07 13:28,6,4.886,2,1
35,48,5/20/07 13:28,8,0.301,1,0
35,48,5/20/07 13:28,8,1.601,2,0
35,48,5/20/07 13:28,8,2.608,2,1
36,48,5/20/07 13:32,4,0.863,1,1
36,48,5/20/07 13:32,4,2.73,2,1
36,48,5/20/07 13:32,6,0.65,1,0
36,48,5/20/07 13:32,8,1.246,1,0
36,48,5/20/07 13:33,4,0.48,1,1
36,48,5/20/07 13:33,4,1.412,1,1
36,48,5/20/07 13:33,4,1.771,1,0
36,48,5/20/07 13:33,4,2.274,2,1
36,48,5/20/07 13:33,4,3.046,1,0
36,48,5/20/07 13:33,4,4.075,2,1
36,48,5/20/07 13:33,6,0.826,2,0
36,48,5/20/07 13:33,8,0.74,2,0
36,48,5/20/07 13:33,8,1.227,1,1
36,48,5/20/07 13:33,8,2.256,1,0
36,48,5/20/07 13:34,4,0.584,1,0
36,48,5/20/07 13:34,4,0.786,1,1
36,48,5/20/07 13:34,4,0.821,2,1
36,48,5/20/07 13:34,4,1.742,2,1
36,48,5/20/07 13:34,4,2.89,1,0
36,48,5/20/07 13:34,6,0.54,1,1
36,48,5/20/07 13:34,6,0.919,1,1
36,48,5/20/07 13:34,6,2.38,2,1
36,48,5/20/07 13:34,8,0.415,2,0
36,48,5/20/07 13:34,8,1.748,1,0
36,48,5/20/07 13:34,8,1.948,2,0
36,48,5/20/07 13:34,8,2.411,1,1
36,48,5/20/07 13:35,4,1.022,2,0
36,48,5/20/07 13:35,6,1.021,1,1
36,48,5/20/07 13:35,6,1.722,2,1
36,48,5/20/07 13:35,8,2.225,1,0
37,1200,5/20/07 13:57,4,0.357,2,0
37,1200,5/20/07 13:57,4,0.53,1,1
37,1200,5/20/07 13:57,4,0.662,1,1
37,1200,5/20/07 13:57,4,0.892,1,1
37,1200,5/20/07 13:57,6,0.268,1,1
37,1200,5/20/07 13:57,6,0.336,1,1
37,1200,5/20/07 13:57,6,0.418,2,1
37,1200,5/20/07 13:57,6,0.512,2,1
37,1200,5/20/07 13:57,6,1.824,1,1
37,1200,5/20/07 13:57,8,0.309,1,1
37,1200,5/20/07 13:57,8,0.407,2,0
37,1200,5/20/07 13:57,8,0.634,2,1
37,1200,5/20/07 13:57,8,1.327,2,1
37,1200,5/20/07 13:58,4,0.381,2,1
37,1200,5/20/07 13:58,4,0.453,2,0
37,1200,5/20/07 13:58,4,0.87,1,0
37,1200,5/20/07 13:58,4,2.181,2,0
37,1200,5/20/07 13:58,6,0.268,2,1
37,1200,5/20/07 13:58,6,0.303,1,1
37,1200,5/20/07 13:58,6,0.326,2,1
37,1200,5/20/07 13:58,6,0.362,2,1
37,1200,5/20/07 13:58,8,0.194,1,0
37,1200,5/20/07 13:58,8,0.303,1,1
37,1200,5/20/07 13:58,8,0.393,1,0
37,1200,5/20/07 13:58,8,0.439,2,1
37,1200,5/20/07 13:58,8,1.232,2,0
37,1200,5/20/07 13:59,4,2.422,2,0
37,1200,5/20/07 13:59,8,0.348,1,1
37,1200,5/20/07 13:59,8,0.466,2,1
37,1200,5/20/07 13:59,8,0.654,1,0
38,1200,5/20/07 14:48,4,0.437,2,1
38,1200,5/20/07 14:48,6,0.423,2,1
38,1200,5/20/07 14:48,6,1.232,2,1
38,1200,5/20/07 14:48,8,0.77,2,1
38,1200,5/20/07 14:48,8,2.135,2,1
38,1200,5/20/07 14:49,4,0.584,1,1
38,1200,5/20/07 14:49,4,0.697,2,1
38,1200,5/20/07 14:49,6,0.286,1,1
38,1200,5/20/07 14:49,6,0.345,2,1
38,1200,5/20/07 14:49,6,0.368,2,0
38,1200,5/20/07 14:49,6,0.435,2,1
38,1200,5/20/07 14:49,6,0.48,1,1
38,1200,5/20/07 14:49,6,0.712,1,1
38,1200,5/20/07 14:49,8,0.114,1,1
38,1200,5/20/07 14:49,8,0.164,1,1
38,1200,5/20/07 14:49,8,0.171,1,1
38,1200,5/20/07 14:49,8,0.195,2,1
38,1200,5/20/07 14:49,8,0.453,1,1
38,1200,5/20/07 14:50,4,0.22,1,1
38,1200,5/20/07 14:50,4,0.231,2,1
38,1200,5/20/07 14:50,4,0.376,1,1
38,1200,5/20/07 14:50,6,0.288,2,1
38,1200,5/20/07 14:50,6,0.372,2,0
38,1200,5/20/07 14:50,6,0.383,1,1
38,1200,5/20/07 14:50,8,0.177,2,1
38,1200,5/20/07 14:50,8,0.225,2,1
38,1200,5/20/07 14:50,8,0.437,1,1
38,1200,5/20/07 14:50,8,0.447,2,0
38,1200,5/20/07 14:50,8,0.525,2,1
38,1200,5/20/07 14:50,8,0.695,2,1
3,900,3/27/07 13:41,4,0.217,1,0
3,900,3/27/07 13:41,4,0.231,2,1
3,900,3/27/07 13:41,4,0.258,1,1
3,900,3/27/07 13:41,4,1.703,2,1
3,900,3/27/07 13:41,6,0.117,2,1
3,900,3/27/07 13:41,6,0.17,1,0
3,900,3/27/07 13:41,6,0.181,2,0
3,900,3/27/07 13:41,6,0.276,2,0
3,900,3/27/07 13:41,6,0.29,2,1
3,900,3/27/07 13:41,6,0.636,1,1
3,900,3/27/07 13:41,8,0.06,1,0
3,900,3/27/07 13:41,8,0.174,1,1
3,900,3/27/07 13:41,8,0.214,1,0
3,900,3/27/07 13:41,8,0.313,2,1
3,900,3/27/07 13:42,4,0.378,1,1
3,900,3/27/07 13:42,4,0.403,2,1
3,900,3/27/07 13:42,4,0.538,1,1
3,900,3/27/07 13:42,6,0.149,1,0
3,900,3/27/07 13:42,6,0.242,2,0
3,900,3/27/07 13:42,6,0.34,2,1
3,900,3/27/07 13:42,6,0.588,2,0
3,900,3/27/07 13:42,6,0.799,1,0
3,900,3/27/07 13:42,8,0.158,2,1
3,900,3/27/07 13:42,8,0.164,1,1
3,900,3/27/07 13:42,8,0.169,1,0
3,900,3/27/07 13:42,8,0.24,1,0
3,900,3/27/07 13:42,8,0.359,2,0
3,900,3/27/07 13:42,8,0.483,2,1
3,900,3/27/07 13:43,4,0.099,1,1
3,900,3/27/07 13:43,8,0.354,2,1
39,1200,5/20/07 15:02,4,1.066,2,1
39,1200,5/20/07 15:02,4,6.069,1,0
39,1200,5/20/07 15:02,6,2.312,2,1
39,1200,5/20/07 15:02,8,0.954,2,1
39,1200,5/20/07 15:02,8,1.971,2,1
39,1200,5/20/07 15:03,4,0.33,1,1
39,1200,5/20/07 15:03,4,0.756,2,0
39,1200,5/20/07 15:03,4,2.784,2,1
39,1200,5/20/07 15:03,6,0.644,1,1
39,1200,5/20/07 15:03,6,0.843,2,1
39,1200,5/20/07 15:03,6,0.949,2,1
39,1200,5/20/07 15:03,6,1.079,1,1
39,1200,5/20/07 15:03,6,1.225,2,1
39,1200,5/20/07 15:03,8,0.605,2,1
39,1200,5/20/07 15:03,8,0.671,1,1
39,1200,5/20/07 15:03,8,6.518,2,0
39,1200,5/20/07 15:04,4,0.423,2,1
39,1200,5/20/07 15:04,4,0.971,1,1
39,1200,5/20/07 15:04,4,1.501,2,1
39,1200,5/20/07 15:04,4,2.532,1,0
39,1200,5/20/07 15:04,6,0.367,2,1
39,1200,5/20/07 15:04,6,0.508,2,1
39,1200,5/20/07 15:04,6,0.55,2,1
39,1200,5/20/07 15:04,6,1.679,1,1
39,1200,5/20/07 15:04,8,0.552,2,0
39,1200,5/20/07 15:04,8,0.575,2,1
39,1200,5/20/07 15:04,8,1.341,2,1
39,1200,5/20/07 15:04,8,2.495,2,0
39,1200,5/20/07 15:05,4,0.296,1,1
39,1200,5/20/07 15:05,8,3.825,1,0
40A,48,11/4/07 10:21,8,1.995,-1,0
40A,48,11/4/07 10:22,4,2.141,1,0
40A,48,11/4/07 10:22,4,4.592,2,0
40A,48,11/4/07 10:22,4,4.962,1,0
40A,48,11/4/07 10:22,4,6.878,2,1
40A,48,11/4/07 10:22,6,2.969,2,1
40A,48,11/4/07 10:22,6,8.351,1,1
40A,48,11/4/07 10:22,8,4.786,2,1
40A,48,11/4/07 10:23,4,1.297,2,0
40A,48,11/4/07 10:23,4,1.49,1,1
40A,48,11/4/07 10:23,4,6.202,1,0
40A,48,11/4/07 10:23,6,1.299,1,0
40A,48,11/4/07 10:23,6,1.915,1,0
40A,48,11/4/07 10:23,6,2.216,2,0
40A,48,11/4/07 10:23,6,2.573,1,1
40A,48,11/4/07 10:23,6,3.228,1,0
40A,48,11/4/07 10:23,8,0.752,2,0
40A,48,11/4/07 10:23,8,2.794,2,0
40A,48,11/4/07 10:24,4,0.558,2,1
40A,48,11/4/07 10:24,4,0.629,2,1
40A,48,11/4/07 10:24,4,0.676,2,0
40A,48,11/4/07 10:24,4,0.871,2,0
40A,48,11/4/07 10:24,4,1.198,2,1
40A,48,11/4/07 10:24,4,2.872,2,0
40A,48,11/4/07 10:24,6,8.187,2,0
40A,48,11/4/07 10:24,8,0.948,2,1
40A,48,11/4/07 10:24,8,2.61,1,1
40A,48,11/4/07 10:24,8,5.966,2,1
40A,48,11/4/07 10:25,4,0.721,2,1
40A,48,11/4/07 10:25,4,3.394,1,1
41,100,9/22/07 14:39,4,1.49,1,0
41,100,9/22/07 14:39,4,4.335,1,0
41,100,9/22/07 14:39,6,0.155,1,1
41,100,9/22/07 14:39,6,2.41,2,0
41,100,9/22/07 14:39,8,1.973,1,1
41,100,9/22/07 14:39,8,3.842,1,0
41,100,9/22/07 14:40,4,0.724,1,0
41,100,9/22/07 14:40,4,2.205,2,0
41,100,9/22/07 14:40,4,4.3,1,0
41,100,9/22/07 14:40,6,1.237,2,1
41,100,9/22/07 14:40,6,2.407,2,1
41,100,9/22/07 14:40,8,0.541,1,0
41,100,9/22/07 14:40,8,0.689,2,0
41,100,9/22/07 14:40,8,0.985,1,1
41,100,9/22/07 14:40,8,1.618,2,1
41,100,9/22/07 14:40,8,2.522,2,1
41,100,9/22/07 14:41,4,0.284,1,0
41,100,9/22/07 14:41,4,0.358,2,0
41,100,9/22/07 14:41,4,1.244,1,1
41,100,9/22/07 14:41,6,0.335,2,1
41,100,9/22/07 14:41,6,0.472,2,1
41,100,9/22/07 14:41,6,0.57,1,1
41,100,9/22/07 14:41,6,1.083,1,1
41,100,9/22/07 14:41,6,1.251,1,0
41,100,9/22/07 14:41,8,0.666,2,1
41,100,9/22/07 14:41,8,2.081,1,0
41,100,9/22/07 14:41,8,3.658,1,1
41,100,9/22/07 14:41,8,4.463,2,1
41,100,9/22/07 14:42,8,0.22,1,1
41,100,9/22/07 14:42,8,0.527,2,1
42,300,9/22/07 16:33,4,0.847,1,1
42,300,9/22/07 16:33,4,1.761,2,1
42,300,9/22/07 16:33,4,5.935,2,1
42,300,9/22/07 16:33,6,1.232,2,1
42,300,9/22/07 16:33,6,1.747,2,1
42,300,9/22/07 16:33,6,2.377,2,1
42,300,9/22/07 16:33,8,1.015,2,1
42,300,9/22/07 16:33,8,2.049,2,1
42,300,9/22/07 16:34,4,0.998,1,1
42,300,9/22/07 16:34,4,1.144,1,1
42,300,9/22/07 16:34,4,1.869,1,0
42,300,9/22/07 16:34,4,2.703,1,1
42,300,9/22/07 16:34,6,0.746,1,1
42,300,9/22/07 16:34,6,1.284,1,1
42,300,9/22/07 16:34,6,1.352,1,1
42,300,9/22/07 16:34,6,1.593,1,1
42,300,9/22/07 16:34,8,0.777,2,1
42,300,9/22/07 16:34,8,0.915,2,1
42,300,9/22/07 16:34,8,1.101,2,1
42,300,9/22/07 16:34,8,1.293,1,1
42,300,9/22/07 16:35,4,0.763,1,1
42,300,9/22/07 16:35,4,0.812,1,0
42,300,9/22/07 16:35,6,0.299,1,1
42,300,9/22/07 16:35,6,15.91,1,0
42,300,9/22/07 16:35,8,0.537,1,1
42,300,9/22/07 16:35,8,0.622,1,1
42,300,9/22/07 16:35,8,0.755,1,1
42,300,9/22/07 16:35,8,0.794,1,1
42,300,9/22/07 16:35,8,1.062,2,1
42,300,9/22/07 16:36,6,1.976,2,1
4,300,3/27/07 13:56,4,0.425,2,1
4,300,3/27/07 13:56,4,0.878,2,1
4,300,3/27/07 13:56,4,1.167,2,1
4,300,3/27/07 13:56,6,0.582,2,1
4,300,3/27/07 13:56,6,0.626,1,1
4,300,3/27/07 13:56,6,0.752,2,1
4,300,3/27/07 13:56,6,0.98,1,1
4,300,3/27/07 13:56,6,2.866,2,1
4,300,3/27/07 13:56,6,3.754,2,1
4,300,3/27/07 13:56,8,0.9,1,1
4,300,3/27/07 13:56,8,5.317,2,1
4,300,3/27/07 13:57,4,0.537,1,0
4,300,3/27/07 13:57,4,0.551,1,1
4,300,3/27/07 13:57,4,0.786,2,0
4,300,3/27/07 13:57,4,0.943,1,1
4,300,3/27/07 13:57,4,1.882,2,0
4,300,3/27/07 13:57,6,0.537,2,1
4,300,3/27/07 13:57,6,0.562,2,1
4,300,3/27/07 13:57,6,0.608,2,1
4,300,3/27/07 13:57,6,0.966,1,1
4,300,3/27/07 13:57,6,1.448,1,1
4,300,3/27/07 13:57,8,0.59,2,1
4,300,3/27/07 13:57,8,0.79,1,1
4,300,3/27/07 13:57,8,2.445,2,1
4,300,3/27/07 13:58,4,0.5,2,1
4,300,3/27/07 13:58,4,1.54,1,0
4,300,3/27/07 13:58,6,2.031,1,0
4,300,3/27/07 13:58,6,4.005,1,1
4,300,3/27/07 13:58,8,0.649,2,1
4,300,3/27/07 13:58,8,2.217,2,0
43,600,9/23/07 15:09,4,0.517,1,1
43,600,9/23/07 15:09,4,0.525,2,0
43,600,9/23/07 15:09,4,0.981,2,1
43,600,9/23/07 15:09,6,0.361,1,0
43,600,9/23/07 15:09,6,0.953,1,0
43,600,9/23/07 15:09,6,2.257,2,1
43,600,9/23/07 15:09,6,3.191,1,0
43,600,9/23/07 15:09,8,0.392,2,1
43,600,9/23/07 15:09,8,0.749,1,0
43,600,9/23/07 15:10,4,0.261,2,1
43,600,9/23/07 15:10,4,0.524,2,1
43,600,9/23/07 15:10,4,1.437,2,1
43,600,9/23/07 15:10,6,0.332,1,0
43,600,9/23/07 15:10,6,0.371,1,0
43,600,9/23/07 15:10,6,0.69,2,1
43,600,9/23/07 15:10,6,1.337,1,0
43,600,9/23/07 15:10,6,2.05,2,0
43,600,9/23/07 15:10,8,0.405,1,1
43,600,9/23/07 15:10,8,0.764,1,0
43,600,9/23/07 15:10,8,0.838,1,1
43,600,9/23/07 15:10,8,1.81,2,1
43,600,9/23/07 15:11,4,0.157,2,1
43,600,9/23/07 15:11,4,0.391,2,1
43,600,9/23/07 15:11,4,0.484,2,1
43,600,9/23/07 15:11,4,0.516,1,1
43,600,9/23/07 15:11,6,0.243,2,0
43,600,9/23/07 15:11,6,0.516,2,1
43,600,9/23/07 15:11,6,0.667,1,0
43,600,9/23/07 15:11,6,1.91,2,0
43,600,9/23/07 15:11,8,0.62,1,1
44,900,9/23/07 16:07,4,0.481,1,1
44,900,9/23/07 16:07,8,0.345,2,1
44,900,9/23/07 16:07,8,1.482,2,0
44,900,9/23/07 16:07,8,1.696,1,1
44,900,9/23/07 16:08,4,0.253,1,1
44,900,9/23/07 16:08,4,0.743,2,1
44,900,9/23/07 16:08,4,1.061,1,1
44,900,9/23/07 16:08,4,3.001,2,0
44,900,9/23/07 16:08,6,0.385,1,1
44,900,9/23/07 16:08,6,0.4,1,1
44,900,9/23/07 16:08,6,0.562,1,1
44,900,9/23/07 16:08,6,1.249,1,1
44,900,9/23/07 16:08,6,1.365,1,0
44,900,9/23/07 16:08,8,0.274,2,1
44,900,9/23/07 16:08,8,0.448,1,1
44,900,9/23/07 16:08,8,2.233,2,1
44,900,9/23/07 16:09,4,0.278,1,1
44,900,9/23/07 16:09,4,0.31,1,1
44,900,9/23/07 16:09,4,0.329,2,1
44,900,9/23/07 16:09,4,0.349,2,1
44,900,9/23/07 16:09,4,0.742,1,1
44,900,9/23/07 16:09,4,1.162,1,0
44,900,9/23/07 16:09,4,2.691,2,1
44,900,9/23/07 16:09,6,0.324,2,1
